,tf_idf,word
41168,0.48866221795760245,wonderfull
37346,0.4886477998684878,tiredofheadaches
18751,0.48856706240866005,ilovehome
30605,0.48850998652822913,responsive
36756,0.48849063866266634,thecreativeone
5135,0.48847623449916144,betterstudy
33812,0.48847623449916144,soclose
20240,0.4884648625310387,jueves
41783,0.4884648625310387,yeeiii
34897,0.48843447364142006,stjohns
26026,0.48842249599517723,nottherapture
11327,0.4883902738435519,disrepectful
35453,0.48837786149421936,summerrrrrrrrr
24188,0.4883705247743012,mitzi
16964,0.4883683765934902,happymay24
23544,0.48835457315355835,meatlocker
13585,0.48832937051172487,fau
5405,0.4881890425429872,bitchhh
16956,0.48817936819134755,happyfelixday
16378,0.4881256677175958,grfd
12011,0.48811496427322215,dumbbitch
4248,0.48807257356841566,backinwv
30015,0.48807257356841566,realitycheck
25100,0.48806816533646874,naky
16043,0.4880612851702994,goooooooooooooo
36195,0.4880612851702994,tantric
22568,0.4880395620095224,lovnn
31726,0.4880395620095224,savedd
39968,0.4880395620095224,watchnn
38057,0.48797483717349194,trolol
16070,0.48791657282228,gorgeousout
34060,0.48791457035449765,sotry
41476,0.4879010312783374,wtvm
11647,0.4878937096445549,dosimetrist
26587,0.48789180042466207,oneofthemnights
29698,0.48786367150499826,raincoldfog
36222,0.4878569208285933,tareq
6464,0.4878547677426437,brokenbow
36740,0.4878547677426437,thearrow
27898,0.4878519705170873,phenomenons
7133,0.4878159943209655,camilla
41601,0.4877922043430379,xna
33060,0.4877832188373804,signific
9176,0.48777837270343816,continual
19733,0.48777837270343816,iwantsunshine
8529,0.48775481526167136,cm11
30337,0.48771950143853815,rejuvinates
8344,0.4877013795868283,claycomo
11625,0.4876716669690692,doped
40874,0.48766764047044014,wilts
12805,0.48764064390984796,epitome
4196,0.4876153856782243,bab
11646,0.48760586786905885,doseing
29754,0.48759694181555724,raintree
19985,0.4875694112815646,jermaine
7582,0.48755940636216016,cease
36521,0.48755940636216016,tendencies
20147,0.48753512808561134,jokeoff
29248,0.4875269861286602,pto
15496,0.48748154890421996,geological
15423,0.48748041151505284,geeeeeze
10061,0.4874694864455014,cusp
5464,0.4874608353960295,blacked
25059,0.48745406443467826,naders
26426,0.48742910751749213,oitsi
14781,0.4874230485183274,frien
18394,0.4874007420631543,hutch
19897,0.4873803659299422,jayco
37345,0.4873509570316053,tiredofblowingdirt
9318,0.4873055124404595,copperfountainfestival
21235,0.4873055124404595,laird
40591,0.48728887022762185,wheresmyac
36497,0.48727675707279056,temperate
24726,0.48726658868691236,mps
7875,0.4872597260104499,checkered
19819,0.4872597260104499,jalopy
2830,0.48725251793028873,alhamdulilah
39630,0.4872253029062894,waaayy
29382,0.48720377624963424,purrrrrrrrrrrrrrs
2651,0.4871930200326041,ahwell
9529,0.48718994671640725,covo
12548,0.4871872227570944,emery
16233,0.48718263217685553,grapes
35621,0.4871246855062168,supermarket
18319,0.4871220522758632,humvee
18508,0.4871143807997378,iceagedig
29175,0.48709028478905864,protrucks
20738,0.4870894187748978,killings
36783,0.48705959565547735,thekrewe
6187,0.4870508471150357,brahh
29669,0.4870457248751421,ragnarne
29952,0.48703099156296514,rcf
26605,0.4870288458064954,onlyforher
35773,0.4869894460245666,suze
10199,0.48697285178842575,dailyspecials
29763,0.48697285178842575,rainyspecials
32576,0.4869622898549276,sheeit
29868,0.48693773701198345,raptureday
19913,0.4869283849449964,jcc
26561,0.48691601036580506,omlettes
29544,0.48691601036580506,quicky
3044,0.4869154879487257,amaing
33068,0.486885802347105,signonsandiego
34109,0.48684143336079694,southdale
11311,0.48683835923801905,dispatched
35664,0.48683449474024726,supposted
8229,0.4868328477582884,cincodemetal
41667,0.4868328477582884,yalls
14475,0.48680506830023373,formation
4330,0.4868029176795566,baggies
14817,0.48676195126894123,frinzies
21876,0.48676195126894123,lifeofanadjuster
35580,0.48673531431461386,sunshineftw
5302,0.4866830023946119,bikol
4072,0.4866695327569914,awakens
39632,0.48663547359206133,waahh
38984,0.48662241292282304,urbanartsfest
13122,0.4865724723139928,exaggerating
29575,0.48653120302345704,quna
33178,0.48653120302345704,siqns
35199,0.48652941162525554,stunna
30470,0.4865204017078772,reorganize
16856,0.48651909938520166,hampers
1127,0.4865119554058746,3best
9392,0.48646037024585775,corroporate
41139,0.48646037024585775,wof
1458,0.48642777009944776,55446
36739,0.48642777009944776,thearcisalmostcomplete
25305,0.4864237435558911,nec
26625,0.4864229713875262,onmylevel
23286,0.48641255876225586,masscommfacts
4887,0.4863904177071901,beem
14027,0.48638768077847305,fitdot
31672,0.4863707997205233,sas
15440,0.4863545725030232,geeze
16027,0.48633418692852765,goolden
20323,0.4862750555136909,justlivinlife
3307,0.48623433553559614,antibiotics
5488,0.4861962498757564,blacku
734,0.48618636434557966,23degrees
6472,0.4861684683663475,broncos
20727,0.4861682984527204,killdares
29664,0.4861270719088125,rager
35123,0.4861270719088125,strobe
19040,0.4861249279503659,indicators
34350,0.48611642414340545,spoiledinsocal
29699,0.48611524617535995,raind
16307,0.4860826006735274,greattobeback
39090,0.4860826006735274,utilizing
34887,0.48605514197179644,stipulate
21279,0.4860417585652835,lamenting
33011,0.48600929803211806,sid3
39577,0.4859912144438028,vooooom
11342,0.4859784878783572,dissimilar
3623,0.4859781990414658,arredondo
36464,0.48594650195683503,tek11
24310,0.48593581829777754,modes
15867,0.4859186535994106,godblessall
17298,0.48588097370054256,heavener
35804,0.4858745918003712,swagsurfin
6596,0.48587292310587715,btimchopp
10917,0.4858665122533615,desperatley
5676,0.4858483337778671,blooooody
17117,0.4858483337778671,hatteee
13389,0.48580135788389833,fad
28420,0.4857947927582782,poizon
4411,0.4857781507006615,ballsy
34729,0.48572021827817785,statuses
22484,0.48571974326675293,lovecoldweather
7202,0.48571877933480523,canihitinthemorning
36712,0.4856940786868925,thatshowiroll
23172,0.4856899757060881,marinette
39511,0.48567808723851186,vita
20290,0.4856663887202083,juno
14831,0.48566236504611077,frizzes
23046,0.48565337762148525,manga
36315,0.48565337762148525,tcaf
32958,0.48563479740326987,shutup
31578,0.4856051267653387,samkrow
11670,0.485599787229331,doubly
25135,0.4855938991935323,napped
26559,0.4855695993050004,omj
36208,0.4855693090969208,tapes
38573,0.4855196349706922,uhhhh
33932,0.4855161052510029,somethingg
35045,0.4855051147090649,strappy
5341,0.48549993131541214,biologic
15556,0.48548017205494515,getmetothebeach
28484,0.4853857113429675,ponta
36684,0.48536256318055443,thankyoumothernature
27831,0.48534818801534807,pervine
6890,0.48534724775116855,butthurt
18380,0.48534724775116855,hurtssogood
28897,0.48522780030196905,preseseason
8338,0.48518515015289543,claude
14010,0.48518515015289543,fishers
204,0.4851781095234429,1018mb
566,0.4851781095234429,1c
3499,0.48517181041348084,arabiannights
24515,0.48517181041348084,moran
26827,0.4851622319317339,orisitjustme
6906,0.48513647384884034,buuurrr
34933,0.4850254647974399,stoning
14551,0.4850124184650836,fourmile
13650,0.4850089588970182,fdb
7297,0.4849813913108016,captivated
40694,0.4849638117084458,whohd
8027,0.4849607478537802,chillaxing
662,0.4849280716277411,20thingsilove
17096,0.4849275354146392,hateindianaweather
8758,0.4848967916420599,columbuswx
5429,0.4848845775275513,bixby
17631,0.4848827887097435,hightops
165,0.48485511135284276,1000x
26711,0.4848267322757498,openingday
31765,0.48480501928070746,sayuri
18466,0.4847994905918349,iamawesome
30768,0.4847994905918349,rhyme
15434,0.4847990395743487,geen
5843,0.48479805433214834,boliing
24590,0.48476311248887094,mosqitos
10295,0.48475993776623433,dandilions
17800,0.4847580585689324,hogged
11960,0.4847505595373974,dubuquefest
1972,0.4847275051251252,90effin
5825,0.4847094786611229,boii
16015,0.4846917155336224,goodybye
23895,0.4846219076012884,midi
17880,0.4846109540757995,homeis
9624,0.4846100393063828,crapppp
33406,0.4846100393063828,sleepd
27864,0.4845581421003727,petunia
40568,0.4845371985064687,whenevr
34279,0.48452345930971485,spf30
40468,0.48451243600114585,whaddya
36490,0.4845103058917059,temparture
1630,0.48450454020969397,666
16926,0.4844975745647111,haole
20259,0.4844885158683205,juliette
40278,0.48446558498594783,weekweekend
4021,0.48444024176414685,avas
34114,0.484427661016849,southeastward
19990,0.4844255640988287,jerryjerryjerry
3692,0.48438796288339214,asdrubal
31088,0.48438796288339214,rolltribe
12428,0.48438073845378793,electricty
41320,0.48436703977644957,worthit
3220,0.48436318725937705,angryweathertweets
29729,0.48435728550483564,rainniest
34833,0.48433717821167577,stewed
25503,0.48430271276946535,newmexico
41934,0.4842954553169896,youfooledme
20633,0.4842823309566737,ketchikan
6,0.48425004173873054,000th
11735,0.4842354676696035,dps
7360,0.48420885311165834,carlisha
28495,0.4842059443602358,pooches
15562,0.48419006511395585,getreal
33412,0.4841704275518835,sleepinsaturday
20373,0.48412396613550557,kabob
16459,0.48410703898939117,grosbeak
18930,0.48410014058952866,imstuckinschool
13789,0.4840950393526477,festive
9062,0.4840860632703534,congratz
8859,0.4840677472090142,commonplace
38850,0.4840677472090142,unprecedented
32036,0.4840087728245691,scrumptious
25175,0.48399015320301586,natalbanyalbany
3714,0.4839787602793491,ashleigh
37298,0.4839510178685411,timonium
35197,0.483940405205745,stumpy
37968,0.48392675483602476,tress
38157,0.48390607038961986,tsatookmytoothpaste
40068,0.48390607038961986,wbw
10839,0.4838727844352656,deprived
24817,0.4838527779265351,mufasa
5260,0.48384734444571686,bigweekend
40852,0.48384730735968834,willies
18388,0.48382652195060694,hussies
29724,0.4838162096815491,raininq
5948,0.4837698060278655,booming
21917,0.4837698060278655,lightnings
37087,0.4837622019801245,throwaway
29834,0.48373504073401274,rangersballpark
20458,0.48372936715557696,kase
13030,0.48370977718954383,evans
18296,0.48370905647857715,humiditysux
17344,0.48370083691817395,heglar
16240,0.48369101067229514,graphix
40716,0.483671667010195,whoopwhoop
35533,0.48366435609865166,sundressmonth
37642,0.4836461471340185,torando
40676,0.48362748519322396,whitstable
15178,0.48361467120826607,fyeah
7705,0.48360057262496614,chainsaw
19607,0.483598814522023,itd
23600,0.4835830504459271,megg
3672,0.4835568624593818,arundel
17873,0.4835522621612575,homeee
33395,0.4835522621612575,sleeeeeep
1774,0.48354186959530326,77wabc
16920,0.48354186959530326,hannitys
19074,0.4835200819604944,ineeda
9768,0.4834844097928101,crisfield
32609,0.48347588626774435,shephard
39711,0.48346959865240485,waitng
4779,0.4834318941279876,beantown
6716,0.4834151960553482,bullpens
10849,0.48340168910091963,derbyshire
40810,0.4834014544011201,wiig
14232,0.48340068173972583,flowered
41462,0.4833920216100178,wtftexas
35907,0.4833808675022899,swiftly
32507,0.4833522655822805,shannon
36384,0.48332944979957326,teamna
20341,0.48331103567272904,justvmy
27557,0.4832873527064926,pbodyroof
15062,0.4832838806253137,functioning
12430,0.4832050409571385,electrik
12440,0.4832050409571385,elektro
14698,0.48319903324225766,freeloader
40708,0.48319643132870577,whoooaaa
11192,0.48319429391572366,dipshit
39358,0.48309979654004803,vfestival
34122,0.4830666861153289,southernsatisfaction
35674,0.4830656200202965,suprsie
11072,0.4830648139446297,dickbunch
36049,0.4830354103402126,tabqueray
7294,0.48300891066530394,captaio
39125,0.48299642769166207,v103
8766,0.4829928241851292,comando
29289,0.4829855653090377,pukl
39646,0.4829646019272121,wackberry
3782,0.4829637818702109,assisting
1207,0.4829582948697793,42amcdt
4954,0.4829582948697793,belden
16586,0.4829038992549756,guidecam
37755,0.48289939416059563,towarnicki
33883,0.4828963732950794,solitare
5281,0.48287386665812554,biken
40598,0.4828646912652621,whereuat
38110,0.48285462579023175,truely
10762,0.4828404073254919,demoralizing
34554,0.48281881946241706,srrrsllyy
8533,0.48281007694257305,cmf
15038,0.4827745690405505,ful
9344,0.482772374931039,corepower
35390,0.48276290677860584,sulky
854,0.4827558420658421,29er
7549,0.48264600139897706,cbot
11518,0.4826358678852414,dolph
32601,0.48262332857872436,shelve
11073,0.48261382282510656,dicken
3611,0.4825989026689377,aromatherapy
13408,0.48259712446888775,failtes
41270,0.48258223608771217,workingontheporch
28302,0.4825680331932974,pleasesummerhurry
14120,0.4825230869235657,flcsp11
10652,0.4825022156254147,degerss
7261,0.48247470782084123,canyousaybipolar
9862,0.4824726830444255,crumbled
14544,0.4824726830444255,foundations
17979,0.4824427274686314,hoopa
7645,0.48242788663931324,centralchristian
21423,0.48240433837907193,laughlin
40563,0.48240433837907193,wheew
36061,0.48238705394133746,tae
34664,0.4823659547273701,stark
39308,0.4823635978479529,verdasco
41704,0.48235730587181824,yayforfeelinggood
29740,0.48234987501482407,rainr
20310,0.48232310603717754,justcrazy
42039,0.4823093270668791,yuppers
15918,0.48230843563889386,golashes
5252,0.4822698712021618,bighug4u
4401,0.4822200298699891,ballooning
25613,0.4821920346752312,nickselena
25671,0.4821920346752312,niley
35359,0.48212665242080194,sugarbear
19666,0.48209742234266584,itsnotwinteranymore
38197,0.4820866594765015,tubed
25023,0.48205996137488366,myte
27884,0.48205996137488366,phaha
9279,0.4820499500867861,cooool
23342,0.4820446669125859,matzo
31729,0.4820309026540161,saver
21540,0.48199440577211694,leaflets
8104,0.4819914299103693,chomping
38247,0.4819914299103693,tuneup
18176,0.4819736846294104,hoverin
20356,0.4819736846294104,jvile
7418,0.48197164848639223,carteblanchecafe
30851,0.4819628429029071,riight
18664,0.4819494419796722,ihateyou
3054,0.481931934670668,amazinggg
17813,0.4819236495074361,holdddd
18039,0.4819236495074361,horrifying
14907,0.48185019920993905,ftworth
10328,0.48183627181640626,daquiris
28069,0.48183627181640626,pinacoladas
3577,0.48180076737773164,arizonan
19368,0.4817961630520925,intimidate
31026,0.4817961630520925,rockfordmarathon
29986,0.4817622322473308,readytoberaptured
31773,0.48168825671137655,sbevangelism2011
4570,0.48167986265007157,bartells
7246,0.4816672102119291,cantstareoutthewindownnow
36795,0.4816672102119291,themichigandifference
21110,0.48165471544720756,kval
36609,0.4816243269943003,texan
11467,0.48157003420144123,documents
13219,0.48157003420144123,expedites
29752,0.4815415475763211,rainstorn
32430,0.4815415475763211,sexycalmpeaceful
37563,0.4815174036289889,tonsofun
38446,0.4815174036289889,twothumbsup
17832,0.4815162196957126,holing
15056,0.48150772247813717,funatwork
36087,0.4815048288275983,taipei
4577,0.4815041965258224,bartow
7421,0.4815041965258224,cartersville
10420,0.4815037242054015,daya
24148,0.4814843216199688,mississippisummer
3682,0.4814387045921346,asaomar
36288,0.4814338088122471,taylorgang
24120,0.48143203016481156,misplaced
20119,0.4813912877793048,joggging
35196,0.4813846236873043,stumptown
27055,0.48137721298434716,oversleep
35557,0.48135808332805635,sunnyinchicago
13145,0.4813544308357426,excesses
844,0.48134983795845987,29305894
31123,0.48132785693629576,rooks
29665,0.4812587396269881,ragetime
37647,0.4812540354316871,toreros
15393,0.48123694294414054,gaz
24492,0.48123295021709217,moonsauce
20783,0.481226650086088,kingston
18647,0.48118889403912957,ihatemn
10246,0.48109039298364004,damncoldinnythismorning
2818,0.4810882980742299,alexandriavirginia
15928,0.4810166896750373,golfclubs2011
24146,0.4809778682406931,missisauga
14306,0.48097552119284664,fock
25631,0.4809751128257308,niggacrack
3297,0.48097168527425277,antarcticoffice
28982,0.48097168527425277,printer
39155,0.48096839707666916,vaguely
15084,0.4809329374580553,funkiest
38482,0.48092299902969005,typhoons
32663,0.48090819298373894,shiiiiiiiiit
2318,0.4808698728779072,aclimation
21963,0.48082553234335407,lilli
34044,0.4808216069140592,sortofkidding
41253,0.48079965788925655,wordsfromthewise
14585,0.4807846405084681,foxfirefire
292,0.4807576599779439,11a
34132,0.4807569489501283,southwe
15575,0.48074084687690355,gettingshitdone
32256,0.48074084687690355,semper
37390,0.48072394093914483,tlga
12855,0.48070465135854146,ermm
20500,0.4806895892535144,kaydence
30670,0.4806766355784072,retweeted
40188,0.4806766355784072,weathernerdsunite
11459,0.48066889364829496,docktails
5621,0.48066186847158365,bll
36967,0.48066186847158365,thisissummer
21643,0.48065901180115156,leh
4534,0.4806447561859397,barks
38428,0.4805968471322268,twitterless
7782,0.4805771858352379,chapin
42158,0.4805564505256612,zumbathon
28973,0.4805492613201868,princehall
42045,0.4805340863133975,yus
20784,0.4805063058146307,kingstowne
38447,0.48045231877691574,twp
14533,0.48041276312318243,fot
7441,0.4804099707419609,casein
26112,0.4803857919601542,nuin
35217,0.4803832553193401,stupidportlandweather
16425,0.48037619209485793,gris
13248,0.4803388272701405,expletive
21750,0.4802823094487189,letsgobucs
39015,0.48024527430060876,urumagicofhishammermjolnir
10522,0.4802429352817132,death_canyon
12195,0.48022847848703054,easternfinals
42073,0.48022847848703054,zamboanga
18083,0.48022474606910504,hotandcold
26492,0.48022474606910504,oldreference
6424,0.4802239615458921,brits
23027,0.4801947904250555,manages
15399,0.48018556212135843,gb
37233,0.48018556212135843,tigs
36451,0.480181521233424,teenssays
16748,0.48018085465298116,hahahahahahaha
26906,0.48018085465298116,ourluck
7542,0.48016831325885934,cavs
1011,0.4801437895856177,322am
17559,0.4801437895856177,heytelling
5573,0.4801215007182869,bleek
23956,0.4801215007182869,milehigh
28320,0.4801215007182869,plesase
16677,0.48010675203323294,gymtime
24386,0.48009540164497205,monahan
12041,0.4800901580570502,dunners
15286,0.48008900223619333,gamewellrangers
33054,0.48008484188276335,signatory
19681,0.48006739003245463,itsthesimplethings
29734,0.4800328511590501,rainnnnnn
28819,0.4800166980936731,predictin
25682,0.4800159293031843,ninos
39656,0.47997906003673263,waddell
28777,0.4799679148167186,prayertweet
34382,0.4799439259393443,sported
3338,0.47987759592038226,anxiously
11786,0.4798669794117593,dre
8986,0.47984362757027216,condemned
39389,0.479809053243344,victorhotel
34836,0.47980614559986334,stexasdrought
23439,0.4798027234119409,mccain
23602,0.4798027234119409,meghan
32079,0.4798012524129993,seafair
31107,0.4798005296754124,rondo
26015,0.4797907270719208,notsandalweather
37675,0.4797896382826487,toro
34444,0.47977739773232975,springbrook
40544,0.47977144295847957,wheater
31736,0.47975370526294925,savingmoney
26627,0.47972660868729916,onmytop
27899,0.4797191980007569,pheonix
18973,0.47968795310090445,inclimte
36703,0.47968086653812186,thatoneperson
38334,0.47968086653812186,twatch
5198,0.47967349151723077,biatch
37982,0.47966260307189096,triathalon
26145,0.4796277798764582,nutsrt
24110,0.47960873437843143,misinterpreted
26146,0.47960873437843143,nutters
9046,0.47959762597794137,confronts
31446,0.4795486157955386,sacremento
22119,0.4795002009177035,livewest
27343,0.4794827362218076,parenting
38663,0.4794608570508507,unattractive
8689,0.47945514538839024,colerain
31839,0.47945460643712146,sce
34524,0.47944998914724085,squares
19186,0.4794293415598962,innerpeace
40080,0.4794119526396169,wcsh
7128,0.4794086262510938,cameralens
14941,0.47938862319732295,fucki
3695,0.4793746639480738,asgard
40601,0.4793622101071245,wheth
34808,0.4793617646878902,stepho
29412,0.4793528912151767,puttering
10250,0.47934510279356274,damnfullsail
14819,0.47934510279356274,friohdp
37605,0.47934510279356274,tooshie
40656,0.4793374765267314,whitehawk
25840,0.4793150681804167,nooooooot
35388,0.47930755034200845,sulk
2410,0.47930382414461353,adjuster
12031,0.47927026283127483,duncha
16625,0.47927026283127483,guppys
21205,0.479262981476474,ladyboner
24896,0.4792293768991442,murk
10431,0.4792228997607837,dayglow
32684,0.4792222309959845,shinnin
36963,0.47920277920182935,thisisnotfunny
9645,0.4791868941437518,crawdad
26600,0.4791471454894684,onli
36401,0.4791471454894684,teamyabaleft
4164,0.4791033691116964,azfamily
28652,0.4791033691116964,postnew
39109,0.47910167706123025,uuuuup
40530,0.47907986048310813,whatthehail
24491,0.47907021569207897,moonroof
24239,0.47906083304773206,mmmmmk
38396,0.4790553721317129,twirly
38363,0.47903644746213275,tweetup
30920,0.4790109883384031,riverbend
5472,0.47898795291401297,blackholesun
34077,0.47898795291401297,soundgarden
23771,0.47898791147973957,meteoro
9782,0.47897663443264493,criterion
8852,0.4789530810270592,committing
31260,0.47894901661842826,rsl
39923,0.47892122290465555,washingtion
16315,0.47890217237707566,greeeeat
18860,0.47890217237707566,immm
30202,0.4788442940295307,redsoxtweetup
33414,0.4788059560085812,sleeplessnights
245,0.4787806322707793,10miles
18193,0.4787692070519022,howthefamisupposedtostudy
15686,0.4787309276992016,girling
38739,0.478715376413163,unecessary
31248,0.4787096707583127,rping
31891,0.4787081970700713,schoolsout
10519,0.4786693504473628,dearly
35898,0.47866875924285934,swellstudiosatl
1851,0.4786686076518619,815pm
40897,0.47866483622817463,windmill
32574,0.47864344858656116,sheeeit
29869,0.47863984335430143,rapturedaylate
41692,0.4786084247051344,yas
23688,0.4786013554865457,mentalities
6599,0.47857356324386036,btru2u
33350,0.4785607595546478,skyway
39175,0.4785455721717863,vallarta
23624,0.4785403597420862,melbs
5889,0.47853140709018493,bonita
20425,0.4785056533618835,kandice
7593,0.4784639093843012,cee
28834,0.47845426277469794,preferably
19638,0.4784429460223462,itsajeepthing
18007,0.4784372332426842,hopingmfor
6832,0.4784305333139798,bursts
6094,0.47842441289839976,bounced
29504,0.47838448945989853,quarve
10574,0.4783812240560808,decksafetymonth
12778,0.47834360021750655,envision
10189,0.4782964198539539,dailey
22542,0.4782964198539539,lovetoworkout
38026,0.4782944985488744,tripcheck
20057,0.47829432610420924,jimi
4784,0.4782853497072115,beardband
13661,0.4782853497072115,fearthebeard
7739,0.4782434583887224,chanc
22248,0.47823935025367287,loco
30747,0.4782232136280469,rhein
36034,0.47819921164350576,t___t
31786,0.47818950492851064,scallops
36695,0.47818950492851064,thatching
36415,0.4781107133536668,teast
25931,0.4780898304424553,notagain
29494,0.4780463274820836,qualities
14268,0.4780245565659723,flushes
36867,0.47801105982267283,theweekend
13174,0.4780042696807138,exercised
7985,0.47794627243686405,chicagoweathersucks
32989,0.4779454041376742,sibs
20292,0.47794177649631053,junuary
23413,0.47794177649631053,mayvember
19678,0.47791448892745403,itssupposedtobespring
17297,0.4778816835182671,heavenbound
33110,0.47787132154227024,simmers
17451,0.47786486074039175,hemisfairpark
25218,0.4778646245640248,naturewars
22367,0.4778581251167915,loooflehh
4207,0.47785175649996087,babinya
21961,0.47785175649996087,lilin
26198,0.47785175649996087,nyumet
32983,0.47785175649996087,siapin
38794,0.4778446511801123,uninsured
10526,0.47780100334850906,deathspell
38449,0.4776856697889932,twu
24623,0.47765785555644913,motherroad2011
29245,0.4776449694151149,ptd
40165,0.47763473278585894,weatherlyfreakish
8799,0.4775844541805666,comfies
18662,0.47757095281017264,ihateweather
1016,0.4775481521797812,327
41118,0.47754688885742413,wnna
17253,0.47751921825421534,heardddd
10383,0.47747927535796664,dater
32455,0.47747927535796664,sgtandynorris
25841,0.47747768926491263,noooottt
41501,0.47747003891557854,wv8
11710,0.4774362907328152,downpourings
2446,0.4774055554500835,adultering
2447,0.4774055554500835,adulters
11802,0.4773707832145446,dreariest
34559,0.47736585282104615,srv
33745,0.4773610226433243,snowwwww
28786,0.4773144283040603,prayingforjoplin
17505,0.47730498687327166,hermes
4135,0.4772850644653118,axz
7774,0.4772850644653118,chanqes
10270,0.47727780070053794,damnsummer
22615,0.47726148347581,luau
36654,0.47725422598274925,thangs
12115,0.4772318717217658,dyed
7574,0.4771933746172322,cctv
41854,0.47712848713163564,yhe
5821,0.4771253045952187,bohdi
25735,0.4771250379710962,nnj
14265,0.4771146970379237,flurriess
23793,0.4771096678311591,metropolis
6668,0.4770888919716259,bugged
12590,0.477084686935912,emsmbr
1137,0.47707797134985125,3hoursleft
30006,0.47707797134985125,realfilipino
28667,0.4770712765987706,potd
5337,0.47707059858640594,bins
11540,0.47704960172882316,dominos
20585,0.4770455631920254,kelso
26524,0.4770455631920254,olywa
17703,0.47702477306027186,hiqh
23118,0.47702477306027186,maqnet
27359,0.47702477306027186,parkland
15796,0.4770009206343532,globalwarmingfail
13972,0.47699515063292036,fireflyfridaythe13th
6729,0.47699466612334884,bullspikeradio
5287,0.47697759531479333,bikeride
30486,0.4769460793848107,repent
18656,0.4769347635309361,ihatetanlines
31183,0.4769336228139516,rotate
9839,0.47690287404965687,crs
23921,0.47690287404965687,midyear
25144,0.47690287404965687,nar
11961,0.4768152093829773,duc
37600,0.4768152093829773,tooooooooooo
34785,0.47681040995185114,steering
27807,0.4767936730749945,personalities
13690,0.47678700694351683,feedme
18330,0.47678700694351683,hungrytweet
19769,0.4767643068540386,jacjet
37078,0.476759598631467,throttle
39650,0.476759598631467,wackin
4132,0.47675760632128733,awwwz
12526,0.4767429420036099,embarcadero
17541,0.4767429420036099,hesher
41918,0.47673307208817267,yorkshirewolds
29209,0.47665736601491276,prune
5373,0.4766462386301884,birth
5119,0.4766133325640039,bethal
19152,0.47660714133311355,ini
25463,0.47656485095386786,neverknoyou
24647,0.47652903891558224,motorcrycle
36696,0.4765280206780898,thatd
21767,0.47652043246911174,letthesunshinein
19664,0.4764988632285142,itsnotthe1940s
29681,0.47648098246006265,raiiiin
5280,0.4764803840705358,bikemonth
36460,0.4764563413752999,tehama
2207,0.47643970763714766,abso
22696,0.47643970763714766,lutely
12824,0.47642766662721486,equinox
1107,0.4764019874392703,384
11308,0.4763675970432961,disorders
29564,0.47635446790345776,quintessential
40553,0.47635138178961633,wheeeeeeee
24739,0.4763188659522812,mrsoftee
3098,0.4763047698949959,amie
33846,0.4763035587946796,softens
29702,0.47628424325898755,raindrop
3981,0.47627110118641885,austinites
33596,0.4762153251833169,smokinsection
34545,0.4761085130637107,squre
29354,0.4761029173789195,puppydog
36811,0.4761029173789195,theonlywaytobewokenup
30608,0.476088565516607,restarted
36702,0.4760512499319049,thatmomentwhen
36980,0.4760331337820233,thissomebullshit
821,0.47601674204378225,280m
9099,0.47601594914341677,considerable
17968,0.47601594914341677,hookie
26830,0.4760080612872744,orlandorocks
41282,0.4759760361056087,workplaces
21969,0.47595058861427875,lilttle
39193,0.47594325102462254,vampirestats
18121,0.4759356294489215,hotterthansatansballsack
35491,0.4758743434505829,sumthang
22174,0.47585301558201765,lmfaoooooo
37937,0.4758461322244295,treatyourself
20076,0.4758412970966274,jives
5736,0.4758368790535512,blurrr
25333,0.475814227874857,needingsomeplans
9237,0.4757589685161527,cooh
34149,0.4757375434848294,soz
18124,0.47569766369283467,hottness
19143,0.4756897295941666,ingrid
23848,0.4756897295941666,michaelson
22547,0.4756716992213771,loveys
20189,0.47566311023320323,josplin
34260,0.47566311023320323,spellbound
33205,0.4756604193438878,sitinthehouse
24620,0.475649332899915,mothernaturereversepsychology
7225,0.4756135479332883,canoes
15094,0.4756117023837195,funnight
16306,0.4756117023837195,greattime
29875,0.47560936619946603,rapturewatch
31575,0.4756050745948281,samesies
14990,0.47560406861379834,fuckwithme
18774,0.47560406861379834,ilovethecold
3231,0.47559621246497613,animations
6019,0.47559621246497613,borked
32164,0.4755866638160679,sedate
29024,0.47557760192260784,problemsonlywhitegirlsexperience
33240,0.47557760192260784,skank
35593,0.4755765692712926,sunsunsun
27783,0.4755680373809521,permanant
6753,0.4755495889529318,bumpsettweet
6732,0.4755192520736487,bully
377,0.4755073731117996,1400
6921,0.47550513200688577,buys
39382,0.47548206517723174,vicky
14496,0.4754637657055935,forskool
26722,0.4754458151641883,operates
40499,0.4754204140298512,whatgives
10120,0.4754182428169049,cyclingnews
16106,0.4754182428169049,gottalovearizona
31603,0.475399319398681,sandbagging
2932,0.47539110708641585,alltime
30315,0.47535031204573674,rehydrated
12896,0.47530363310803453,escargot
31244,0.4753002504886147,royer
25795,0.4752896117913076,nolan
42099,0.4752779814837904,zeb
261,0.4752621753302529,1100ft
3688,0.4752621753302529,ascent
3219,0.47519462554891223,angrytweet
16479,0.4751921685654642,grouproadride
30526,0.47517937023277673,republican
33271,0.4751397994209164,skewed
7599,0.47511477600822116,celebrasian2011
10772,0.475093587722498,denholme
20392,0.4750758678526062,kait8
5571,0.4750699901534897,bleeeh
17576,0.4750699901534897,hhula
34851,0.4750699901534897,stickyicky
